Season,Team,Conf,Class,Pos,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds.1,Y/A,TD.1,Y/G.1,Plays,Yds.2,Avg,TD.2,Awards,Player
2020,Texas Tech,Big 12,FR,WR,10.0,28.0,264.0,9.4,2.0,26.4,0.0,0.0,,0.0,0.0,28.0,264.0,9.4,2.0,,Ja'Lynn Polk
2021,Washington,Pac-12,FR,WR,3.0,5.0,114.0,22.8,1.0,38.0,0.0,0.0,,0.0,0.0,5.0,114.0,22.8,1.0,,Ja'Lynn Polk
2022*,Washington,Pac-12,FR,WR,13.0,41.0,694.0,16.9,6.0,53.4,1.0,15.0,15.0,0.0,1.2,42.0,709.0,16.9,6.0,,Ja'Lynn Polk
2023*,Washington,Pac-12,SO,WR,15.0,69.0,1159.0,16.8,9.0,77.3,4.0,32.0,8.0,1.0,2.1,73.0,1191.0,16.3,10.0,,Ja'Lynn Polk
Career,Career,Career,Career,WR,41.0,143.0,2231.0,15.6,18.0,54.4,5.0,47.0,9.4,1.0,1.1,148.0,2278.0,15.4,19.0,,Ja'Lynn Polk
,,,,WR,,,,,,,,,,,,,,,,,Ja'Lynn Polk
Texas Tech (1 Yr),Texas Tech (1 Yr),Texas Tech (1 Yr),Texas Tech (1 Yr),WR,10.0,28.0,264.0,9.4,2.0,26.4,0.0,0.0,,0.0,0.0,28.0,264.0,9.4,2.0,,Ja'Lynn Polk
Washington (3 Yrs),Washington (3 Yrs),Washington (3 Yrs),Washington (3 Yrs),WR,31.0,115.0,1967.0,17.1,16.0,63.5,5.0,47.0,9.4,1.0,1.5,120.0,2014.0,16.8,17.0,,Ja'Lynn Polk
