Season,Team,Conf,Class,Pos,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds.1,Y/A,TD.1,Y/G.1,Plays,Yds.2,Avg,TD.2,Awards,Player
2011*,Wyoming,MWC,FR,WR,12.0,35.0,393.0,11.2,5.0,32.8,0.0,0.0,,0.0,0.0,35.0,393.0,11.2,5.0,,Josh Doctson
,,,,WR,,,,,,,,,,,,,,,,,Josh Doctson
2013,Texas Christian,Big 12,SO,WR,10.0,36.0,440.0,12.2,4.0,44.0,0.0,0.0,,0.0,0.0,36.0,440.0,12.2,4.0,,Josh Doctson
2014*,Texas Christian,Big 12,JR,WR,13.0,65.0,1018.0,15.7,11.0,78.3,0.0,0.0,,0.0,0.0,65.0,1018.0,15.7,11.0,,Josh Doctson
2015*,Texas Christian,Big 12,SR,WR,11.0,79.0,1327.0,16.8,14.0,120.6,1.0,6.0,6.0,0.0,0.5,80.0,1333.0,16.7,14.0,AA,Josh Doctson
Career,Career,Career,Career,WR,46.0,215.0,3178.0,14.8,34.0,69.1,1.0,6.0,6.0,0.0,0.1,216.0,3184.0,14.7,34.0,,Josh Doctson
,,,,WR,,,,,,,,,,,,,,,,,Josh Doctson
Texas Christian (3 Yrs),Texas Christian (3 Yrs),Texas Christian (3 Yrs),Texas Christian (3 Yrs),WR,34.0,180.0,2785.0,15.5,29.0,81.9,1.0,6.0,6.0,0.0,0.2,181.0,2791.0,15.4,29.0,,Josh Doctson
Wyoming (1 Yr),Wyoming (1 Yr),Wyoming (1 Yr),Wyoming (1 Yr),WR,12.0,35.0,393.0,11.2,5.0,32.8,0.0,0.0,,0.0,0.0,35.0,393.0,11.2,5.0,,Josh Doctson
