Season,Team,Conf,Class,Pos,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds.1,Y/A,TD.1,Y/G.1,Plays,Yds.2,Avg,TD.2,Awards,Player
2014,UAB,CUSA,JR,TE,12.0,17.0,292.0,17.2,1.0,24.3,0.0,0.0,,0.0,0.0,17.0,292.0,17.2,1.0,,Gerald Everett
2015,South Alabama,Sun Belt,SR,TE,12.0,41.0,575.0,14.0,8.0,47.9,8.0,7.0,0.9,4.0,0.6,49.0,582.0,11.9,12.0,,Gerald Everett
2016*,South Alabama,Sun Belt,SR,TE,13.0,49.0,717.0,14.6,4.0,55.2,0.0,0.0,,0.0,0.0,49.0,717.0,14.6,4.0,,Gerald Everett
Career,Career,Career,Career,TE,37.0,107.0,1584.0,14.8,13.0,42.8,8.0,7.0,0.9,4.0,0.2,115.0,1591.0,13.8,17.0,,Gerald Everett
,,,,TE,,,,,,,,,,,,,,,,,Gerald Everett
South Alabama (2 Yrs),South Alabama (2 Yrs),South Alabama (2 Yrs),South Alabama (2 Yrs),TE,25.0,90.0,1292.0,14.4,12.0,51.7,8.0,7.0,0.9,4.0,0.3,98.0,1299.0,13.3,16.0,,Gerald Everett
UAB (1 Yr),UAB (1 Yr),UAB (1 Yr),UAB (1 Yr),TE,12.0,17.0,292.0,17.2,1.0,24.3,0.0,0.0,,0.0,0.0,17.0,292.0,17.2,1.0,,Gerald Everett
