Season,Team,Conf,Class,Pos,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds.1,Y/A,TD.1,Y/G.1,Plays,Yds.2,Avg,TD.2,Awards,Player
2016,Ole Miss,SEC,FR,WR,12.0,49.0,543.0,11.1,3.0,45.3,5.0,40.0,8.0,0.0,3.3,54.0,583.0,10.8,3.0,,Van Jefferson
2017,Ole Miss,SEC,SO,WR,10.0,42.0,456.0,10.9,1.0,45.6,0.0,0.0,,0.0,0.0,42.0,456.0,10.9,1.0,,Van Jefferson
2018*,Florida,SEC,JR,WR,13.0,35.0,503.0,14.4,6.0,38.7,0.0,0.0,,0.0,0.0,35.0,503.0,14.4,6.0,,Van Jefferson
2019*,Florida,SEC,SR,WR,13.0,49.0,657.0,13.4,6.0,50.5,1.0,7.0,7.0,0.0,0.5,50.0,664.0,13.3,6.0,,Van Jefferson
Career,Career,Career,Career,WR,48.0,175.0,2159.0,12.3,16.0,45.0,6.0,47.0,7.8,0.0,1.0,181.0,2206.0,12.2,16.0,,Van Jefferson
,,,,WR,,,,,,,,,,,,,,,,,Van Jefferson
Florida (2 Yrs),Florida (2 Yrs),Florida (2 Yrs),Florida (2 Yrs),WR,26.0,84.0,1160.0,13.8,12.0,44.6,1.0,7.0,7.0,0.0,0.3,85.0,1167.0,13.7,12.0,,Van Jefferson
Ole Miss (2 Yrs),Ole Miss (2 Yrs),Ole Miss (2 Yrs),Ole Miss (2 Yrs),WR,22.0,91.0,999.0,11.0,4.0,45.4,5.0,40.0,8.0,0.0,1.8,96.0,1039.0,10.8,4.0,,Van Jefferson
